Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1470,Prime Wheel Alignment & Tyre Lounge,Automotive Detailing & Luxury Customs,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 12.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (475 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9850 176 826,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1471,Car Care Point Multi-Brand Service & AC,Automotive Detailing & Luxury Customs,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 15.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (234 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9884 457 183,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1472,Apex Car Detailing & Graphene Coating,Automotive Detailing & Luxury Customs,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 13.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (55 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9880 508 611,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1473,Rohini Auto Garage & ECU Remapping,Automotive Detailing & Luxury Customs,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 12.0 - 14.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (304 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9849 275 664,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1474,Super Shine Car Spa & Interior Sanitization,Automotive Detailing & Luxury Customs,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (496 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9870 731 252,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1475,Auto Trendz Luxury Accessories & Sound Hub,Automotive Detailing & Luxury Customs,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 10.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (276 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9827 196 235,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1476,Dynamic Detailing Studio & Scratch Removal,Automotive Detailing & Luxury Customs,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 13.0 - 19.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (396 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9858 662 408,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1477,The Auto Studio PPF & Premium Wash,Automotive Detailing & Luxury Customs,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 11.0 - 13.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (552 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9871 748 814,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1478,Supreme Car Modification & Seat Covers,Automotive Detailing & Luxury Customs,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 15.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (588 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9848 770 328,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1479,Drive In Car Spa & Mechanical Care,Automotive Detailing & Luxury Customs,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 16.0 - 22.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (600 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9841 120 587,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1480,Wrap Craft Vehicle Vinyl & PPF Studio,Automotive Detailing & Luxury Customs,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 7.0 - 9.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (46 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9857 605 990,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1481,Classic Auto Electrical & Scanning Hub,Automotive Detailing & Luxury Customs,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 10.0 - 16.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (580 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9824 793 368,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1482,Velocity Car Care & Detailing Garage,Automotive Detailing & Luxury Customs,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 9.0 - 15.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (303 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9889 569 810,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1483,Royal Wheels & Luxury Detailing Hub,Automotive Detailing & Luxury Customs,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 14.0 - 19.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (78 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9828 493 618,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1484,Speedway Multi-Brand Car Service Centre,Automotive Detailing & Luxury Customs,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 15.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (259 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9872 650 585,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1485,Urban Auto Spa & Ceramic Coating,Automotive Detailing & Luxury Customs,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 8.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (323 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9838 565 773,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1486,The Detailing Gang Ceramic Coating & PPF (Branch 2),Automotive Detailing & Luxury Customs,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 13.0 - 19.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (122 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9810 158 854,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1487,Auto Shine Luxury Car Spa & Detailing (Branch 2),Automotive Detailing & Luxury Customs,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 8.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (239 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9814 740 672,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1488,Rohini Customs Car Audio & Modifiers (Branch 2),Automotive Detailing & Luxury Customs,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 12.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (444 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9874 929 360,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1489,Torque Auto Craft Ceramic & Paint Protection (Branch 2),Automotive Detailing & Luxury Customs,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 7.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (200 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9856 808 462,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1490,Speed Car Spa & Steam Wash Hub (Branch 2),Automotive Detailing & Luxury Customs,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 7.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (457 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9887 570 526,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1491,Elite Car Detailing & Teflon Coating (Branch 2),Automotive Detailing & Luxury Customs,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 16.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (455 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9894 453 839,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1492,Motorheads Studio PPF & Custom Wraps (Branch 2),Automotive Detailing & Luxury Customs,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (488 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9823 822 465,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1493,Shree Ganesh Auto Accessories & Audio (Branch 2),Automotive Detailing & Luxury Customs,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 9.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (619 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9858 233 380,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1494,Precision Car Detailing & Dry Clean Lounge (Branch 2),Automotive Detailing & Luxury Customs,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 6.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (590 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9898 797 873,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1495,The Car Lounge Paint Protection Film Studio (Branch 2),Automotive Detailing & Luxury Customs,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 14.0 - 19.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (643 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9839 733 545,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1496,German Auto Care Luxury Car Workshop (Branch 2),Automotive Detailing & Luxury Customs,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 14.0 - 16.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (190 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9854 687 606,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1497,Glaze & Gloss Ceramic Coating Studio (Branch 2),Automotive Detailing & Luxury Customs,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 10.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (190 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9871 633 227,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1498,Auto Aesthetics PPF & Car Wrapping Hub (Branch 2),Automotive Detailing & Luxury Customs,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 8.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (95 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9841 830 223,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1499,Pitampura Auto Modifiers & Custom Lights (Branch 2),Automotive Detailing & Luxury Customs,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 11.0 - 16.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (632 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9886 183 448,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1500,Prime Wheel Alignment & Tyre Lounge (Branch 2),Automotive Detailing & Luxury Customs,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 13.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (665 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9877 968 519,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1501,Car Care Point Multi-Brand Service & AC (Branch 2),Automotive Detailing & Luxury Customs,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 7.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (313 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9895 354 566,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1502,Apex Car Detailing & Graphene Coating (Branch 2),Automotive Detailing & Luxury Customs,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 15.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (492 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9855 898 388,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1503,Rohini Auto Garage & ECU Remapping (Branch 2),Automotive Detailing & Luxury Customs,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 7.0 - 10.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (115 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9878 745 526,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1504,Super Shine Car Spa & Interior Sanitization (Branch 2),Automotive Detailing & Luxury Customs,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 10.0 - 13.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (410 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9839 934 887,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1505,Auto Trendz Luxury Accessories & Sound Hub (Branch 2),Automotive Detailing & Luxury Customs,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 12.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (578 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9845 994 813,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1506,Dynamic Detailing Studio & Scratch Removal (Branch 2),Automotive Detailing & Luxury Customs,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 15.0 - 21.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (526 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9816 485 747,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1507,The Auto Studio PPF & Premium Wash (Branch 2),Automotive Detailing & Luxury Customs,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 13.0 - 16.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (458 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9898 999 764,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1508,Supreme Car Modification & Seat Covers (Branch 2),Automotive Detailing & Luxury Customs,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 11.0 - 14.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (451 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9888 113 948,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1509,Drive In Car Spa & Mechanical Care (Branch 2),Automotive Detailing & Luxury Customs,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 6.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (126 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9851 930 908,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1510,Wrap Craft Vehicle Vinyl & PPF Studio (Branch 2),Automotive Detailing & Luxury Customs,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 7.0 - 10.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (387 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9855 177 711,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
